step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
33,3.580828,10.660032,30.790344000000005,956.326416,966.98645,3223.521484,935.996399,0.19968,936.196106,13
33,3.580828,10.707968,29.765807999999993,956.904541,967.612488,3221.436279,936.898438,0.948224,937.84668,13
33,3.580828,10.613408,29.66973900000005,956.892883,967.506287,3221.789795,936.865723,0.970752,937.836548,13
33,3.580828,10.614528,29.68542500000001,956.86438,967.478882,3221.881104,936.958679,0.834752,937.793457,13
33,3.580828,10.485632,29.679992999999968,956.837402,967.323059,3222.400146,937.05127,0.591872,937.643066,13
33,3.580828,10.67344,30.882507999999916,956.643738,967.3172,3222.419434,936.356934,0.077824,936.434692,13
33,3.580828,10.624416,30.00665200000003,956.893616,967.518005,3221.750732,936.871338,0.64,937.511353,13
34,3.197246,10.802977,31.128234999999904,951.602478,962.405457,3238.865723,931.196472,0.080768,931.277222,13
34,3.197246,10.662656,29.823852999999986,951.61145,962.274109,3239.307617,931.452881,0.997376,932.450256,13
34,3.197246,10.670977,29.797057999999993,951.624268,962.295227,3239.236572,931.448608,1.0496,932.498169,13
34,3.197246,10.698432,30.050658999999996,951.572083,962.270508,3239.31958,931.366943,0.852992,932.219849,13
34,3.197246,10.555744,30.013182999999913,951.404846,961.960571,3240.363525,931.100525,0.846848,931.947388,13
34,3.197246,10.546752,30.04126000000008,951.638977,962.18573,3239.605225,931.548523,0.595968,932.14447,13
34,3.197246,10.795776,31.100402999999915,951.56366,962.359436,3239.020264,930.769531,0.489472,931.259033,13
34,3.197246,10.704161,30.925903000000062,951.336121,962.040283,3240.094971,930.851196,0.263168,931.11438,13
35,3.60694,10.81232,30.966185999999993,957.875366,968.687683,3217.860596,937.554688,0.166816,937.721497,13
35,3.60694,10.687679,30.274719000000005,957.905762,968.593445,3218.173584,937.672607,0.646144,938.318726,13
35,3.60694,10.680672,30.19751000000008,957.897034,968.577698,3218.226074,937.65625,0.723968,938.380188,13
35,3.60694,10.691233,30.467713000000003,957.896667,968.587891,3218.192139,937.46991,0.65024,938.120178,13
35,3.60694,10.825568,31.26794499999994,957.522827,968.348389,3218.988037,936.999573,0.080896,937.080444,13
35,3.60694,10.664832,30.634826999999973,957.660767,968.325623,3219.063721,937.412231,0.278528,937.690796,13
35,3.60694,10.735488,30.33703700000001,957.845337,968.580811,3218.21582,937.591492,0.652288,938.243774,13
35,3.60694,10.567296,30.052429000000075,957.882812,968.450134,3218.649902,937.905151,0.492544,938.397705,13
36,3.826601,10.670272,30.250122000000033,952.737183,963.407471,3235.496826,932.187622,0.969728,933.157349,13
36,3.826601,10.831136,31.57000800000003,952.64563,963.476746,3235.264404,931.809448,0.09728,931.906738,13
36,3.826601,10.577696,30.261046999999962,952.705933,963.28363,3235.912842,932.173706,0.848896,933.022583,13
36,3.826601,10.760384,30.574401999999964,952.293091,963.053467,3236.686279,931.643677,0.83536,932.479065,13
36,3.826601,10.473185,30.11328100000003,952.451233,962.924438,3237.120117,932.097412,0.713728,932.811157,13
36,3.826601,10.639584,30.793885000000046,952.399719,963.039307,3236.733887,931.489685,0.755712,932.245422,13
36,3.826601,10.60064,30.10253899999998,952.709534,963.310181,3235.82373,932.225708,0.982016,933.207642,13
36,3.826601,10.673985,31.403197999999975,952.438477,963.112488,3236.488037,931.432068,0.277216,931.70929,13
37,3.320292,10.659456,30.011229999999955,960.490479,971.149963,3209.701904,940.082153,1.056576,941.138733,13
37,3.320292,10.516064,29.82128899999998,960.382507,970.89856,3210.532959,940.188354,0.888832,941.077271,13
37,3.320292,10.752129,31.046875,960.393005,971.145142,3209.717773,940.017456,0.080896,940.098267,13
37,3.320292,10.583328,29.750426999999945,960.470825,971.054138,3210.018555,940.109741,1.193984,941.303711,13
37,3.320292,10.510848,29.78607199999999,960.407593,970.918457,3210.467041,940.116516,1.01584,941.132385,13
37,3.320292,10.456896,29.868041999999946,960.436157,970.893066,3210.55127,940.228394,0.796672,941.025024,13
37,3.320292,10.674849,30.59167500000001,960.12384,970.798706,3210.863281,939.805603,0.401408,940.207031,13
37,3.320292,10.730752,30.777587999999923,959.964661,970.695435,3211.204834,939.60144,0.316416,939.917847,13
38,3.460577,10.668992,31.130798000000027,956.987549,967.656555,3221.289551,936.16333,0.362496,936.525757,13
38,3.460577,10.596864,30.003235000000018,957.002136,967.598999,3221.480957,936.31781,1.277952,937.595764,13
38,3.460577,10.594048,30.525085000000104,957.033447,967.627502,3221.38623,935.857178,1.245184,937.102417,13
38,3.460577,10.501921,29.896728999999937,957.056702,967.558594,3221.615479,936.369507,1.292288,937.661865,13
38,3.460577,10.61088,30.075623000000064,957.053894,967.664795,3221.262207,936.304077,1.28512,937.589172,13
38,3.460577,10.574688,30.37615900000003,957.082336,967.657043,3221.287842,936.54657,0.734304,937.280884,13
38,3.460577,10.676928,31.710875999999985,956.628662,967.305603,3222.458252,935.519165,0.075584,935.594727,13
38,3.460577,10.657663,31.416381,956.605286,967.262939,3222.600342,935.65918,0.187392,935.846558,13
39,3.404214,10.79936,30.677917999999977,957.109619,967.908997,3220.449219,936.863403,0.367616,937.231079,13
39,3.404214,10.63712,30.729187000000024,956.704346,967.341492,3222.338867,936.535706,0.076608,936.612305,13
39,3.404214,10.679585,29.747863999999936,957.094727,967.774292,3220.897461,937.005676,1.020768,938.026428,13
39,3.404214,10.564896,29.76037599999995,957.141541,967.706421,3221.123535,937.084839,0.861184,937.946045,13
39,3.404214,10.635072,29.85522500000002,957.13855,967.773621,3220.899902,937.086914,0.831488,937.918396,13
39,3.404214,10.616704,29.729491999999937,957.145569,967.762268,3220.937744,937.257629,0.775168,938.032776,13
39,3.404214,10.549791,29.724671000000058,957.126526,967.676331,3221.223633,937.223633,0.727968,937.95166,13
39,3.404214,10.670784,30.397338999999988,956.858032,967.528809,3221.7146,936.710693,0.420768,937.13147,13
40,3.461159,10.745249,30.68963700000006,960.029968,970.775208,3210.940918,939.996338,0.089216,940.085571,13
40,3.461159,10.69872,30.397520999999983,960.026062,970.724792,3211.107422,939.885925,0.441344,940.327271,13
40,3.461159,10.57072,29.47216800000001,960.092407,970.663147,3211.311768,940.320557,0.8704,941.190979,13
40,3.461159,10.56464,29.535278000000062,960.096741,970.661377,3211.317383,940.254761,0.871424,941.126099,13
40,3.461159,10.573632,29.453125,960.100342,970.67395,3211.275879,940.35144,0.869376,941.220825,13
40,3.461159,10.63008,29.783997,960.064209,970.694275,3211.20874,940.242432,0.66784,940.910278,13
40,3.461159,10.503008,29.51739500000008,960.077454,970.580444,3211.585205,940.437378,0.625664,941.063049,13
40,3.461159,10.638208,30.481139999999982,959.916077,970.55426,3211.671875,939.888,0.18512,940.07312,13
